order_100000.phone_no,order_100000.owner_name,order_100000.optdate,order_100000.prodname,order_100000.sm_name,order_100000.offerid,order_100000.offername,order_100000.business_name,order_100000.owner_code,order_100000.prodprcid,order_100000.prodprcname,order_100000.effdate,order_100000.expdate,order_100000.orderdate,order_100000.cost,order_100000.mode_time,order_100000.prodstatus,order_100000.run_name,order_100000.orderno,order_100000.offertype
2022403,HC级,2010-01-26 10:57:47,有线电视,模拟有线电视,BO000569,有线电视－普通包(5元/月),被动销户状态,00,R0369,有线电视－普通包(5元/月),2009-12-01 00:00:00,2010-01-31 23:59:59,2009-11-27 00:00:00,5,Y,AJ,被动销户,1456454,0
2025130,HC级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2025130,HC级,2010-02-01 02:23:36,有线电视,模拟有线电视,BO000569,有线电视－普通包(5元/月),到期暂停状态,00,R0369,有线电视－普通包(5元/月),2009-12-01 00:00:00,2010-01-31 23:59:59,2009-11-27 00:00:00,5,Y,YD,正常,1456454,0
2025880,HC级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2025880,HC级,2010-02-01 02:23:01,有线电视,模拟有线电视,BO000569,有线电视－普通包(5元/月),到期暂停状态,00,R0369,有线电视－普通包(5元/月),2009-12-01 00:00:00,2010-01-31 23:59:59,2009-11-27 00:00:00,5,Y,YD,正常,1456454,0
2026342,HC级,2010-01-31 21:15:10,有线电视,模拟有线电视,BO000330,有线电视－普通包 (0元/月),正常状态,00,R1672,有线电视－普通包 (0元/月),2010-02-01 00:00:00,2030-01-01 23:59:59,2010-01-31 21:15:10,0,Y,YY,正常,76438271,0
2041753,HE级,2012-03-30 13:59:48,应用类_点播,互动电视,00065548,优惠购机一(499元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-03-30 00:00:00,2050-01-01 00:00:00,2012-03-30 13:59:48,NULL,N,YY,正常,170285167,0
2041753,HE级,2012-10-01 00:15:23,东方财经,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:59:48,NULL,N,YD,正常,170285167,1
2041753,HE级,2012-03-30 13:59:48,标高清直播基本包_广州,互动电视,00065548,优惠购机一(499元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-03-30 00:00:00,2050-01-01 00:00:00,2012-03-30 13:59:48,NULL,N,YY,正常,170285167,0
2041753,HE级,2012-10-01 00:15:23,风云剧场,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:59:48,NULL,N,YD,正常,170285167,1
2041753,HE级,2012-10-01 00:15:23,收藏天下,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:59:48,NULL,N,YD,正常,170285167,1
2041753,HE级,2012-03-30 13:59:48,互动虚拟包,互动电视,00065548,优惠购机一(499元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-03-30 00:00:00,2030-12-31 23:59:59,2012-03-30 13:59:48,NULL,N,YY,正常,170285167,0
2041753,HE级,2015-04-21 17:48:32,基本组_点播,互动电视,00065548,优惠购机一(499元)(26.5元/月),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2015-03-31 00:00:00,2012-03-30 13:59:48,NULL,N,YD,正常,170285167,0
2041753,HE级,2012-10-01 00:15:23,风云足球,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:59:48,NULL,N,YD,正常,170285167,1
2041753,HE级,2012-10-01 00:15:23,发现之旅,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:59:48,NULL,N,YD,正常,170285167,1
2041753,HE级,2012-10-01 00:15:23,DOXTV,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:59:48,NULL,N,YD,正常,170285167,1
2041753,HE级,2012-10-01 00:15:23,国防军事,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:59:48,NULL,N,YD,正常,170285167,1
2041753,HC级,2012-10-01 00:15:23,劲爆体育,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,00,R2409,十套付费节目(0元/半年),2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:59:48,0,Y,YD,正常,170285167,1
2041753,HC级,2012-03-30 13:59:48,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),正常状态,00,R3259,0资费,2012-03-30 00:00:00,2050-01-01 00:00:00,2012-03-30 13:59:48,0,Y,YY,正常,170285167,1
2041753,HE级,2012-03-30 13:59:48,个人用户免费专区_点播,互动电视,00065548,优惠购机一(499元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-03-30 00:00:00,2050-01-01 00:00:00,2012-03-30 13:59:48,NULL,N,YY,正常,170285167,0
2041753,HE级,2012-10-01 00:15:23,第一剧场,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:59:48,NULL,N,YD,正常,170285167,1
2041753,HC级,2012-03-30 13:59:48,标清直播基本包_广州,互动电视,00065548,优惠购机一(499元)(26.5元/月),正常状态,00,R2628,互动499购机-26.5元,2012-03-30 00:00:00,2050-01-01 00:00:00,2012-03-30 13:59:48,26.5,Y,YY,正常,170285167,0
2041753,HE级,2012-10-01 00:15:23,全纪实,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:59:48,NULL,N,YD,正常,170285167,1
2042215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2043688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2044597,HC级,2014-04-11 19:20:05,宽带空指令产品,珠江宽频,GZ000002,联合宽带主销售品(空包),欠费暂停状态,00,3907,宽带虚拟包0元-100元调试费,2014-04-11 19:20:05,2050-01-01 00:00:00,2014-04-11 19:20:05,0,Y,YB,欠费暂停,565656,0
2045920,HE级,2012-10-01 00:18:22,全纪实,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:49:30,NULL,N,YD,正常,170338163,1
2045920,HC级,2012-10-01 00:18:22,劲爆体育,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,00,R2409,十套付费节目(0元/半年),2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:49:30,0,Y,YD,正常,170338163,1
2045920,HE级,2012-03-30 13:49:30,个人用户免费专区_点播,互动电视,00066157,预存入网(600元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-03-30 00:00:00,2050-01-01 00:00:00,2012-03-30 13:49:30,NULL,N,YY,正常,170338163,0
2045920,HE级,2012-10-01 00:18:22,第一剧场,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:49:30,NULL,N,YD,正常,170338163,1
2045920,HE级,2012-10-01 00:18:22,DOXTV,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:49:30,NULL,N,YD,正常,170338163,1
2045920,HE级,2012-10-01 00:18:22,风云足球,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:49:30,NULL,N,YD,正常,170338163,1
2045920,HE级,2014-07-01 00:31:15,所有基本节目_时移,互动电视,GZ100739,全时移回看-包月-20元,到期暂停状态,NULL,NULL,NULL,2014-06-23 00:00:00,2014-06-30 23:59:59,2014-06-23 17:23:01,NULL,N,YD,正常,2020546964,1
2045920,HE级,2012-10-01 00:18:22,国防军事,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:49:30,NULL,N,YD,正常,170338163,1
2045920,HE级,2012-03-30 13:49:30,标高清直播基本包_广州,互动电视,00066157,预存入网(600元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-03-30 00:00:00,2050-01-01 00:00:00,2012-03-30 13:49:30,NULL,N,YY,正常,170338163,0
2045920,HE级,2013-07-01 00:14:33,所有基本节目_时移,互动电视,GZ100950,全时移回看-2月-0元,到期暂停状态,NULL,NULL,NULL,2013-04-28 00:00:00,2013-06-30 23:59:59,2013-04-28 17:31:15,NULL,N,YD,正常,222832246,1
2045920,HC级,2014-10-01 00:38:10,甜果TV(精彩点_点播),互动电视,00133359,精彩点-包月-20元,到期暂停状态,00,R2507,精彩点(20元/月),2014-08-08 00:00:00,2014-09-30 23:59:59,2014-08-08 10:41:15,20.0,Y,YD,正常,2028318476,1
2045920,HC级,2014-07-01 00:31:15,所有基本节目_回看,互动电视,GZ100739,全时移回看-包月-20元,到期暂停状态,00,R2696,全时移回看包(20元/月),2014-06-23 00:00:00,2014-06-30 23:59:59,2014-06-23 17:23:01,20,Y,YD,正常,2020546964,1
2045920,HE级,2014-10-01 00:38:10,所有基本节目_时移,互动电视,GZ100739,全时移回看-包月-20元,到期暂停状态,NULL,NULL,NULL,2014-07-01 00:00:00,2014-09-30 23:59:59,2014-06-23 17:27:18,NULL,N,YD,正常,2020547249,1
2045920,HE级,2012-05-01 00:06:25,粤港荟点播组,互动电视,00065656,粤港荟(0元/月),到期暂停状态,NULL,NULL,NULL,2012-03-30 13:50:32,2012-04-30 23:59:59,2012-03-30 13:50:32,NULL,N,YD,正常,170338163,1
2045920,HE级,2012-10-01 00:18:22,发现之旅,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:49:30,NULL,N,YD,正常,170338163,1
2045920,HE级,2012-03-30 13:49:30,互动虚拟包,互动电视,00066157,预存入网(600元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-03-30 00:00:00,2030-12-31 23:59:59,2012-03-30 13:49:30,NULL,N,YY,正常,170338163,0
2045920,HC级,2012-05-01 00:06:25,互动虚拟包,互动电视,00065656,粤港荟(0元/月),到期暂停状态,00,R2633,粤港荟(0元/月),2012-03-30 13:50:32,2012-04-30 23:59:59,2012-03-30 13:50:32,0,Y,YD,正常,170338163,1
2045920,HC级,2012-03-30 13:49:30,标清直播基本包_广州,互动电视,00066157,预存入网(600元)(26.5元/月),正常状态,00,R1735,互动标准包-包月-预存600,2012-03-30 00:00:00,2050-01-01 00:00:00,2012-03-30 13:49:30,26.5,Y,YY,正常,170338163,0
2045920,HE级,2012-10-01 00:18:22,风云剧场,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:49:30,NULL,N,YD,正常,170338163,1
2045920,HC级,2012-03-30 13:49:30,广州基本点播组,互动电视,GZ101369,支持单片点播权限(按片付费),正常状态,00,R3259,0资费,2012-03-30 00:00:00,2050-01-01 00:00:00,2012-03-30 13:49:30,0,Y,YY,正常,170338163,1
2045920,HE级,2012-10-01 00:18:22,收藏天下,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:49:30,NULL,N,YD,正常,170338163,1
2045920,HC级,2013-07-01 00:14:33,所有基本节目_回看,互动电视,GZ100950,全时移回看-2月-0元,到期暂停状态,00,R2209,全时移回看包(0元二个月),2013-04-28 00:00:00,2013-06-30 23:59:59,2013-04-28 17:31:15,0,Y,YD,正常,222832246,1
2045920,HC级,2014-10-01 00:38:10,所有基本节目_回看,互动电视,GZ100739,全时移回看-包月-20元,到期暂停状态,00,R2696,全时移回看包(20元/月),2014-07-01 00:00:00,2014-09-30 23:59:59,2014-06-23 17:27:18,20,Y,YD,正常,2020547249,1
2045920,HE级,2012-03-30 13:49:30,应用类_点播,互动电视,00066157,预存入网(600元)(26.5元/月),正常状态,NULL,NULL,NULL,2012-03-30 00:00:00,2050-01-01 00:00:00,2012-03-30 13:49:30,NULL,N,YY,正常,170338163,0
2045920,HE级,2012-10-01 00:18:22,东方财经,互动电视,GZ100681,十套付费节目(0元/半年),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2012-09-30 23:59:59,2012-03-30 13:49:30,NULL,N,YD,正常,170338163,1
2045920,HC级,2014-10-01 00:38:10,互动空指令产品,互动电视,GZ100738,预存600元30个月返还,到期暂停状态,00,R3259,0资费,2012-03-30 00:00:00,2014-09-30 23:59:59,2012-03-30 13:49:30,0,Y,YD,正常,170338163,1
2045920,HE级,2015-04-22 09:06:45,基本组_点播,互动电视,00066157,预存入网(600元)(26.5元/月),到期暂停状态,NULL,NULL,NULL,2012-03-30 00:00:00,2015-03-31 00:00:00,2012-03-30 13:49:30,NULL,N,YD,正常,170338163,0
2048317,HE级,2017-07-13 09:42:53,高尔夫.网球频道,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-04-19 12:09:17,快乐垂钓,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2050-01-01 00:00:00,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-04-19 12:09:17,宝贝家,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2050-01-01 00:00:00,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,先锋乒羽,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-04-19 12:09:17,互动空指令产品,甜果电视,GZ123387,优惠前三个月增值费用-69套餐,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,Y,YY,正常,2189581491,1
2048317,HE级,2017-07-13 09:42:53,标清直播基本包_广州,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,Y,YY,正常,2189581491,0
2048317,HE级,2017-07-13 09:44:31,甜果基本包,甜果电视,GZ122956,甜果标准包,正常状态,NULL,NULL,NULL,2017-08-01 00:00:00,2050-01-01 00:00:00,2017-07-13 09:44:31,NULL,N,YY,正常,2211080460,0
2048317,HE级,2017-08-01 00:47:23,互动空指令产品,甜果电视,GZ123387,月享套餐前3月优惠,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,0,Y,YD,正常,2189581491,1
2048317,HE级,2017-08-01 00:47:23,精彩点_点播,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-04-19 12:09:17,七彩戏剧,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2050-01-01 00:00:00,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,广州个人用户免费专区点播,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,劲爆体育,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,应用_月享,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,快乐垂钓,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-04-19 12:09:17,DOXTV,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2050-01-01 00:00:00,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-07-13 09:44:31,应用类_点播,甜果电视,GZ122956,甜果标准包,正常状态,NULL,NULL,NULL,2017-08-01 00:00:00,2050-01-01 00:00:00,2017-07-13 09:44:31,NULL,N,YY,正常,2211080460,0
2048317,HE级,2017-07-13 09:42:53,广州个人用户免费专区点播,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,标清直播基本包_广州,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,49,Y,YD,正常,2189581491,0
2048317,HE级,2017-04-19 12:09:17,甜果基本包,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2050-01-01 00:00:00,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-07-13 09:42:53,精彩点_点播,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,高尔夫.网球频道,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-04-19 12:09:17,劲爆体育,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2050-01-01 00:00:00,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-07-13 09:42:53,所有基本节目_时移,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-04-19 12:09:17,中华美食,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2050-01-01 00:00:00,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-07-13 09:42:53,中华美食,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-07-13 09:42:53,应用_月享,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,甜果基本包,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-07-13 09:42:53,所有基本节目_回看,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,中华美食,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-07-13 09:44:31,标清直播基本包_广州,甜果电视,GZ122956,甜果标准包,正常状态,NULL,NULL,NULL,2017-08-01 00:00:00,2050-01-01 00:00:00,2017-07-13 09:44:31,26.5,Y,YY,正常,2211080460,0
2048317,HE级,2017-07-13 09:42:53,互动应用组,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-07-13 09:42:53,先锋乒羽,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,宝贝家,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,标高清直播基本包_广州,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,DOXTV,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
2048317,HE级,2017-07-13 09:42:53,直播A,甜果电视,GZ123142,甜果+联合宽带-49包-月享,正常状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YY,正常,2189581491,0
2048317,HE级,2017-08-01 00:47:23,互动应用组,甜果电视,GZ123142,甜果+联合宽带-49包-月享,到期暂停状态,NULL,NULL,NULL,2017-04-19 12:09:17,2017-07-31 23:59:59,2017-04-19 12:09:17,NULL,N,YD,正常,2189581491,0
